Date,Close,Open,High,Low,Vol.,Change %
"Jul 11, 2016",306.61,306.4,306.61,306.4,-,0.07%
"Jul 12, 2016",308.79,306.61,308.79,306.61,-,0.71%
"Jul 13, 2016",308.79,308.79,308.79,308.79,-,0.00%
"Jul 14, 2016",308.79,308.79,308.79,308.79,-,0.00%
"Jul 15, 2016",311.61,310.31,311.61,309.87,-,0.91%
"Jul 18, 2016",311.61,311.61,311.61,311.61,-,0.00%
"Jul 19, 2016",308.76,306.17,308.76,306.17,-,-0.91%
"Jul 20, 2016",312.46,306.81,312.46,306.81,-,1.20%
"Jul 21, 2016",315.65,312.46,315.65,312.46,-,1.02%
"Jul 22, 2016",312.39,312.39,312.39,312.39,-,-1.03%
"Jul 25, 2016",310.02,312.4,312.4,310.02,-,-0.76%
"Jul 26, 2016",310.23,310.23,310.23,310.23,-,0.07%
"Jul 27, 2016",310.23,310.23,310.23,310.23,-,0.00%
"Jul 28, 2016",309.71,310.23,310.23,309.71,-,-0.17%
"Jul 29, 2016",309.71,309.71,310.15,309.71,-,0.00%
"Aug 01, 2016",311.63,311.63,311.63,311.63,-,0.62%
"Aug 02, 2016",312.11,310.24,312.11,310.24,-,0.15%
"Aug 03, 2016",317.21,314.51,317.21,313.37,-,1.63%
"Aug 04, 2016",308.28,310.98,310.98,308.28,-,-2.82%
"Aug 05, 2016",315.47,308.28,315.47,308.28,-,2.33%
"Aug 08, 2016",316,315.47,316,315.47,-,0.17%
"Aug 09, 2016",317.27,317.8,317.8,317.27,-,0.40%
"Aug 10, 2016",317.27,317.27,317.27,317.27,-,0.00%
"Aug 11, 2016",311.51,317.27,317.27,311.51,-,-1.82%
"Aug 12, 2016",314.5,314.02,314.5,314.02,-,0.96%
"Aug 15, 2016",320.3,319.77,320.3,319.77,-,1.84%
"Aug 16, 2016",318.62,318.62,318.62,318.62,-,-0.52%
"Aug 17, 2016",314.71,318.62,318.62,314.71,-,-1.23%
"Aug 18, 2016",311.6,314.71,315.24,308.95,-,-0.99%
"Aug 19, 2016",311.19,311.19,311.19,311.19,-,-0.13%
"Aug 22, 2016",313.23,311.82,313.23,311.82,-,0.66%
"Aug 23, 2016",313.76,313.23,313.76,313.23,-,0.17%
"Aug 24, 2016",316,316,316,316,-,0.71%
"Aug 25, 2016",313.34,313.34,313.34,313.34,-,-0.84%
"Aug 26, 2016",313.83,313.83,313.83,313.83,-,0.16%
"Aug 30, 2016",320.7,313.83,320.7,313.83,-,2.19%
"Aug 31, 2016",315.23,317.84,317.84,314.33,-,-1.71%
"Sep 02, 2016",318.01,319.36,319.36,317.48,-,0.88%
"Sep 05, 2016",321.05,318.01,321.05,317.12,-,0.96%
"Sep 06, 2016",323.27,322.91,323.27,322.91,-,0.69%
"Sep 07, 2016",323.27,322.38,323.27,319.92,-,0.00%
"Sep 08, 2016",322.5,327.76,327.76,322.5,-,-0.24%
"Sep 09, 2016",326,317.72,326.27,317.72,-,1.09%
"Sep 12, 2016",320.11,326.27,326.27,320.11,-,-1.81%
"Sep 13, 2016",316.77,320.11,320.11,316.77,-,-1.04%
"Sep 14, 2016",316.77,316.77,316.77,316.77,-,0.00%
"Sep 16, 2016",320.11,316.77,320.11,316.77,-,1.05%
"Sep 19, 2016",321.5,319.84,321.5,319.84,-,0.43%
"Sep 20, 2016",321.24,321.24,321.24,321.24,-,-0.08%
"Sep 21, 2016",321.77,321.77,321.77,319.37,-,0.16%
"Sep 22, 2016",315.97,318.37,318.37,315.97,-,-1.80%
"Sep 23, 2016",324.96,322.26,324.96,322.26,-,2.85%
"Sep 26, 2016",319.26,324.96,324.96,319.26,-,-1.75%
"Sep 27, 2016",320.07,322.52,323.05,320.07,-,0.25%
"Sep 28, 2016",312.63,320.61,320.61,312.16,-,-2.32%
"Sep 29, 2016",316.47,312.63,317,312.63,-,1.23%
"Sep 30, 2016",309.4,312.18,313.72,308.93,-,-2.23%
"Oct 03, 2016",314.26,309.4,320.19,309.4,-,1.57%
"Oct 04, 2016",309.94,309.95,309.95,309.94,-,-1.37%
"Oct 05, 2016",309.72,309.94,309.94,309.72,-,-0.07%
"Oct 06, 2016",314.26,309.73,314.26,309.73,-,1.47%
"Oct 07, 2016",318.08,318.08,318.08,318.08,-,1.22%
"Oct 10, 2016",318.08,318.08,318.08,318.08,-,0.00%
"Oct 11, 2016",313.29,313.29,313.29,313.29,-,-1.51%
"Oct 12, 2016",313.05,313.29,313.29,313.05,-,-0.08%
"Oct 13, 2016",313.29,312.52,313.29,311.98,-,0.08%
"Oct 14, 2016",313.29,313.29,313.29,313.29,-,0.00%
"Oct 17, 2016",314.46,313.29,314.73,313.29,-,0.37%
"Oct 18, 2016",314.46,314.46,314.46,314.46,-,0.00%
"Oct 19, 2016",314.73,314.46,314.73,314.46,-,0.09%
"Oct 20, 2016",315.03,317.42,317.42,315.03,-,0.10%
"Oct 21, 2016",315.03,315.03,315.03,315.03,-,0.00%
"Oct 24, 2016",314.49,315.03,315.03,314.49,-,-0.17%
"Oct 25, 2016",313.49,315.38,315.89,313.49,-,-0.32%
"Oct 26, 2016",315.89,313.49,315.89,313.49,-,0.77%
"Oct 27, 2016",317.57,315.38,317.57,315.38,-,0.53%
"Oct 28, 2016",317.59,317.57,317.59,317.06,-,0.01%
"Oct 31, 2016",317.59,317.59,317.59,317.59,-,0.00%
"Nov 02, 2016",317.06,317.06,317.06,317.06,-,-0.17%
"Nov 03, 2016",317.06,317.06,323.36,317.06,-,0.00%
"Nov 04, 2016",317.06,317.06,317.06,317.06,-,0.00%
"Nov 07, 2016",317.06,317.06,317.06,317.06,-,0.00%
"Nov 08, 2016",317.06,317.06,317.06,317.06,-,0.00%
"Nov 09, 2016",314.43,315.38,315.38,314.43,-,-0.83%
"Nov 10, 2016",313.53,313.53,313.53,313.53,-,-0.29%
"Nov 11, 2016",313.57,313.57,313.57,313.57,-,0.01%
"Nov 14, 2016",314.49,314.49,314.49,314.49,-,0.29%
"Nov 15, 2016",314.43,315.38,315.38,314.43,-,-0.02%
"Nov 16, 2016",314.37,313.89,314.37,313.89,-,-0.02%
"Nov 18, 2016",314.37,314.37,314.37,314.37,-,0.00%
"Nov 21, 2016",314.37,314.37,314.37,314.37,-,0.00%
"Nov 22, 2016",307.32,310.18,310.18,306.84,-,-2.24%
"Nov 23, 2016",306.12,306.84,312.32,306.12,-,-0.39%
"Nov 24, 2016",302.07,302.07,302.07,302.07,-,-1.32%
"Nov 25, 2016",308.57,302.58,308.57,302.58,-,2.15%
"Nov 28, 2016",311.81,309.1,311.81,309.1,-,1.05%
"Nov 29, 2016",305,311.81,311.81,305,-,-2.18%
"Nov 30, 2016",305.2,304.85,305.2,304,-,0.07%
"Dec 01, 2016",305.57,306.05,306.05,305.57,-,0.12%
"Dec 02, 2016",313.56,305.57,313.56,305.57,-,2.61%
"Dec 05, 2016",313.55,313.55,313.55,313.55,-,-0.00%
"Dec 06, 2016",304.95,306.75,306.75,304.95,-,-2.74%
"Dec 07, 2016",304.95,304.95,304.95,304.95,-,0.00%
"Dec 08, 2016",303.12,303.65,303.65,303.12,-,-0.60%
"Dec 09, 2016",303.12,303.12,303.12,303.12,-,0.00%
"Dec 12, 2016",313.01,303.12,313.01,303.12,-,3.26%
"Dec 13, 2016",313.01,313.01,313.01,313.01,-,0.00%
"Dec 14, 2016",313.01,313.01,313.01,313.01,-,0.00%
"Dec 15, 2016",317.14,312.83,317.14,312.83,-,1.32%
"Dec 16, 2016",315.34,317.14,317.14,315.34,-,-0.57%
"Dec 19, 2016",318.04,316.24,318.04,316.24,-,0.86%
"Dec 20, 2016",315.39,315.39,315.39,315.39,-,-0.83%
"Dec 21, 2016",318.04,318.04,318.04,318.04,-,0.84%
"Dec 22, 2016",318.04,318.04,318.04,318.04,-,0.00%
"Dec 23, 2016",318.04,318.04,318.04,318.04,-,0.00%
"Dec 27, 2016",318.57,318.04,318.57,318.04,-,0.17%
"Dec 28, 2016",318.57,318.57,318.57,318.57,-,0.00%
"Dec 29, 2016",316.23,316.23,316.23,316.23,-,-0.73%
"Dec 30, 2016",318.57,318.57,318.57,318.57,-,0.74%
"Jan 02, 2017",318.57,318.57,318.57,318.57,-,0.00%
"Jan 03, 2017",318.63,316.77,318.63,316.77,-,0.02%
"Jan 04, 2017",318.63,318.63,318.63,318.63,-,0.00%
"Jan 05, 2017",319.46,319.46,323.3,317.07,-,0.26%
"Jan 09, 2017",318.66,318.66,318.66,318.66,-,-0.25%
"Jan 10, 2017",318.66,318.66,318.66,318.66,-,0.00%
"Jan 11, 2017",317.64,318.18,318.18,317.64,-,-0.32%
"Jan 12, 2017",318.12,317.64,318.12,317.64,-,0.15%
"Jan 13, 2017",317.67,318.12,318.12,317.67,-,-0.14%
"Jan 16, 2017",317.13,317.13,317.13,317.13,-,-0.17%
"Jan 17, 2017",315.7,315.7,315.7,315.7,-,-0.45%
"Jan 18, 2017",315.7,315.7,315.7,315.7,-,0.00%
"Jan 19, 2017",316.24,316.24,316.24,316.24,-,0.17%
"Jan 20, 2017",316.23,316.23,316.23,316.23,-,-0.00%
"Jan 23, 2017",308.59,307.16,308.59,307.16,-,-2.42%
"Jan 24, 2017",308.59,308.59,308.59,308.59,-,0.00%
"Jan 25, 2017",305.88,306.8,306.8,305.35,-,-0.88%
"Jan 26, 2017",307.69,307.69,307.69,307.69,-,0.59%
"Jan 27, 2017",307.71,307.71,307.71,307.71,-,0.01%
"Jan 30, 2017",307.71,307.69,307.71,307.69,-,0.00%
"Jan 31, 2017",307.18,307.71,312.21,307.18,-,-0.17%
"Feb 01, 2017",306.36,308.23,308.23,306.36,-,-0.27%
"Feb 02, 2017",306.41,308.21,308.21,305.88,-,0.02%
"Feb 03, 2017",308.12,308.12,308.12,308.12,-,0.56%
"Feb 06, 2017",308.12,308.12,308.12,308.12,-,0.00%
"Feb 07, 2017",307.86,307.6,307.86,307.6,-,-0.08%
"Feb 08, 2017",305.08,306.15,306.15,304.3,-,-0.90%
"Feb 09, 2017",305.98,305.98,305.98,305.98,-,0.30%
"Feb 10, 2017",307.04,305.2,307.04,305.2,-,0.35%
"Feb 13, 2017",307.02,307.04,307.94,307.02,-,-0.01%
"Feb 14, 2017",307.94,307.94,307.94,307.94,-,0.30%
"Feb 15, 2017",307.49,307.94,307.94,307.49,-,-0.15%
"Feb 16, 2017",306.97,307.49,307.49,306.97,-,-0.17%
"Feb 17, 2017",311.82,308.77,311.82,308.77,-,1.58%
"Feb 20, 2017",307.77,308.68,308.68,307.77,-,-1.30%
"Feb 21, 2017",308.29,307.77,308.29,307.77,-,0.17%
"Feb 22, 2017",306.6,309.19,309.19,306.59,-,-0.55%
"Feb 23, 2017",307.73,306.84,307.73,306.84,-,0.37%
"Feb 24, 2017",310.11,306.82,310.11,306.29,-,0.77%
"Feb 27, 2017",310.13,310.13,310.13,310.13,-,0.01%
"Feb 28, 2017",309.68,310.13,310.13,309.68,-,-0.15%
"Mar 01, 2017",305.84,307.89,307.89,305.32,-,-1.24%
"Mar 02, 2017",304,305.36,305.36,304,-,-0.60%
"Mar 03, 2017",309.54,303.1,309.54,303.1,-,1.82%
"Mar 06, 2017",309.54,309.54,309.54,309.54,-,0.00%
"Mar 07, 2017",309.54,309.54,309.54,309.54,-,0.00%
"Mar 08, 2017",312.11,309.54,312.11,309.54,-,0.83%
"Mar 09, 2017",312.11,312.11,312.11,312.11,-,0.00%
"Mar 10, 2017",312.15,312.15,312.15,312.15,-,0.01%
"Mar 13, 2017",312.15,312.15,312.15,312.15,-,0.00%
"Mar 14, 2017",305.69,305.69,305.69,305.69,-,-2.07%
"Mar 15, 2017",305.69,305.69,305.69,305.69,-,0.00%
"Mar 16, 2017",304.19,304.19,304.19,304.19,-,-0.49%
"Mar 17, 2017",303.67,304.19,304.19,303.67,-,-0.17%
"Mar 20, 2017",301.83,301.83,301.83,301.83,-,-0.61%
"Mar 21, 2017",301.83,301.83,301.83,301.83,-,0.00%
"Mar 22, 2017",304.33,302.51,304.33,302.51,-,0.83%
"Mar 23, 2017",307.09,302.09,307.09,301.16,-,0.91%
"Mar 24, 2017",307.1,307.1,307.1,307.1,-,0.00%
"Mar 27, 2017",307.1,307.1,307.1,307.1,-,0.00%
"Mar 28, 2017",304.85,307.62,307.62,304.85,-,-0.73%
"Mar 29, 2017",305.38,305.38,305.38,305.38,-,0.17%
"Mar 30, 2017",305.38,305.38,305.38,304.85,-,0.00%
"Mar 31, 2017",304.91,304.91,304.91,304.91,-,-0.15%
"Apr 03, 2017",306.71,306.04,308.46,306.04,-,0.59%
"Apr 04, 2017",308.88,306.19,308.88,306.19,-,0.71%
"Apr 05, 2017",306.34,305.29,306.34,305.29,-,-0.82%
"Apr 06, 2017",300.64,300.34,300.64,299.34,-,-1.86%
"Apr 07, 2017",306.46,306.46,306.46,305.93,-,1.94%
"Apr 10, 2017",306.64,306.64,306.64,306.64,-,0.06%
"Apr 11, 2017",308.95,306.64,308.95,306.64,-,0.75%
"Apr 12, 2017",308.99,308.99,308.99,308.99,-,0.01%
"Apr 13, 2017",309.11,309.11,309.11,309.11,-,0.04%
"Apr 18, 2017",305.83,301.26,305.83,301.26,-,-1.06%
"Apr 19, 2017",304.84,303.85,304.84,303.85,-,-0.32%
"Apr 20, 2017",308.44,304.84,308.44,304.84,-,1.18%
"Apr 21, 2017",308.53,308.53,308.53,308.53,-,0.03%
"Apr 24, 2017",310.65,308.8,310.65,308.8,-,0.69%
"Apr 25, 2017",312.96,312.96,312.96,312.96,-,0.74%
"Apr 26, 2017",312.96,312.96,312.96,312.96,-,0.00%
"Apr 27, 2017",312.96,312.96,312.96,312.96,-,0.00%
"Apr 28, 2017",312.44,312.94,312.96,312.44,-,-0.17%
"May 02, 2017",312.94,312.94,312.94,312.94,-,0.16%
"May 03, 2017",312.96,312.96,312.96,312.96,-,0.01%
"May 04, 2017",311.59,311.59,311.59,311.59,-,-0.44%
"May 05, 2017",307.99,307.99,307.99,307.99,-,-1.16%
"May 09, 2017",307.99,307.99,307.99,307.99,-,0.00%
"May 10, 2017",308.16,306.36,308.16,306.36,-,0.06%
"May 11, 2017",308.16,308.16,308.16,308.16,-,0.00%
"May 12, 2017",308.68,308.68,308.68,308.68,-,0.17%
"May 15, 2017",307.26,307.78,307.78,307.26,-,-0.46%
"May 16, 2017",304.47,304.47,304.47,304.47,-,-0.91%
"May 17, 2017",305,305,305,305,-,0.17%
"May 18, 2017",303.15,305,305,303.15,-,-0.61%
"May 19, 2017",303.57,303.57,303.57,303.57,-,0.14%
"May 22, 2017",306.57,306.57,306.57,306.57,-,0.99%
"May 23, 2017",307.62,306.57,307.62,306.57,-,0.34%
"May 24, 2017",308.12,308.12,308.12,308.12,-,0.16%
"May 25, 2017",308.55,307.65,308.55,307.65,-,0.14%
"May 26, 2017",308.12,307.65,308.12,307.65,-,-0.14%
"May 29, 2017",307.54,308.12,308.12,305.29,-,-0.19%
"May 30, 2017",304.13,306.19,306.19,304.13,-,-1.11%
"May 31, 2017",304.13,304.13,304.13,304.13,-,0.00%
"Jun 01, 2017",306.92,306.92,306.92,306.92,-,0.92%
"Jun 02, 2017",306.92,306.92,306.92,306.92,-,0.00%
"Jun 05, 2017",306.92,306.92,306.92,306.92,-,0.00%
"Jun 06, 2017",306.92,306.92,306.92,306.92,-,0.00%
"Jun 07, 2017",307.44,307.44,307.44,307.44,-,0.17%
"Jun 08, 2017",310.22,310.22,310.22,310.22,-,0.90%
"Jun 09, 2017",312.35,309.58,312.35,309.58,-,0.69%
"Jun 12, 2017",313.25,313.25,313.25,313.25,-,0.29%
"Jun 13, 2017",311.54,311.54,311.54,311.54,-,-0.55%
"Jun 14, 2017",311.54,311.54,311.54,311.54,-,0.00%
"Jun 15, 2017",311.98,311.98,311.98,311.98,-,0.14%
"Jun 16, 2017",309.2,309.2,309.21,309.2,-,-0.89%
"Jun 19, 2017",309.2,309.2,309.2,309.2,-,0.00%
"Jun 20, 2017",309.2,309.2,309.2,309.2,-,0.00%
"Jun 21, 2017",308.73,308.73,308.73,308.73,-,-0.15%
"Jun 22, 2017",307.83,307.83,307.83,307.83,-,-0.29%
"Jun 23, 2017",308.3,307.83,308.3,307.83,-,0.15%
"Jun 26, 2017",308.3,308.3,308.3,308.3,-,0.00%
"Jun 27, 2017",310.1,308.75,310.1,308.75,-,0.58%
"Jun 28, 2017",313.4,312.88,313.4,311.55,-,1.06%
"Jun 29, 2017",313.4,313.4,313.4,313.4,-,0.00%
"Jun 30, 2017",328.84,327.51,328.84,327.51,-,4.93%
"Jul 03, 2017",327.25,328.58,328.58,327.25,-,-0.48%
"Jul 04, 2017",327.92,327.25,327.92,326.78,-,0.20%
"Jul 06, 2017",328.61,328.61,328.61,328.61,-,0.21%
"Jul 07, 2017",334.51,334.49,334.51,334.49,-,1.80%
"Jul 10, 2017",334.96,334.96,334.96,334.96,-,0.13%
"Jul 11, 2017",334.74,334.96,334.96,334.74,-,-0.07%
"Jul 12, 2017",334.51,334.74,336.31,334.51,-,-0.07%
"Jul 13, 2017",334.51,334.51,334.51,334.51,-,0.00%
"Jul 14, 2017",334.51,334.51,334.51,334.51,-,0.00%
"Jul 17, 2017",334.76,334.74,334.76,334.74,-,0.07%
"Jul 18, 2017",331.08,331.1,331.31,331.08,-,-1.10%
"Jul 19, 2017",336,331.09,336.36,330.87,-,1.49%
"Jul 20, 2017",339.14,339.14,339.14,339.14,-,0.93%
"Jul 21, 2017",337.77,337.34,337.77,337.34,-,-0.40%
"Jul 24, 2017",335.92,335.92,335.92,335.92,-,-0.55%
"Jul 25, 2017",335.92,335.92,335.92,335.92,-,0.00%
"Jul 26, 2017",335.92,335.92,335.92,335.92,-,0.00%
"Jul 27, 2017",336.13,336.13,336.13,336.13,-,0.06%
"Jul 28, 2017",332.53,336.13,336.13,332.53,-,-1.07%
"Jul 31, 2017",335.23,335.23,337.94,335.23,-,0.81%
"Aug 01, 2017",336,336,336,336,-,0.23%
"Aug 02, 2017",339.05,338.52,339.05,338.52,-,0.91%
"Aug 03, 2017",338.04,336.52,338.04,336.52,-,-0.30%
"Aug 04, 2017",341.07,338.04,341.07,338.04,-,0.90%
"Aug 07, 2017",340.61,340.61,340.61,340.61,-,-0.13%
"Aug 08, 2017",335.43,334.15,335.43,334.15,-,-1.52%
"Aug 09, 2017",335.43,334.42,335.43,334.42,-,0.00%
"Aug 10, 2017",333.44,334.42,337.58,333.44,-,-0.59%
"Aug 11, 2017",334.45,333.44,334.45,333.44,-,0.30%
"Aug 14, 2017",327,336.43,336.43,327,-,-2.23%
"Aug 15, 2017",333.69,327,333.69,327,-,2.05%
"Aug 16, 2017",326.08,327,327,326.08,-,-2.28%
"Aug 17, 2017",325.54,325.54,325.54,325.54,-,-0.17%
"Aug 18, 2017",322.93,325.54,326.08,322.93,-,-0.80%
"Aug 21, 2017",322.93,322.93,322.93,322.93,-,0.00%
"Aug 22, 2017",330.03,323.09,330.03,323.09,-,2.20%
"Aug 23, 2017",336.55,330.79,336.55,330.79,-,1.98%
"Aug 24, 2017",329.87,338.09,338.35,329.87,-,-1.98%
"Aug 25, 2017",329.87,329.87,329.87,329.87,-,0.00%
"Aug 28, 2017",328.58,329.85,329.85,328.58,-,-0.39%
"Aug 30, 2017",333.92,333.92,333.92,333.92,-,1.63%
"Aug 31, 2017",333.39,333.92,333.92,333.39,-,-0.16%
"Sep 04, 2017",334.17,334.17,334.17,334.17,-,0.23%
"Sep 05, 2017",328.84,333.91,334.17,328.84,-,-1.60%
"Sep 06, 2017",328.84,328.84,328.84,328.84,-,0.00%
"Sep 07, 2017",332.55,328.84,332.55,328.84,-,1.13%
"Sep 08, 2017",332.55,332.55,332.55,332.55,-,0.00%
"Sep 11, 2017",332.56,332.55,332.56,332.55,-,0.00%
"Sep 12, 2017",329.71,333.07,333.57,329.71,-,-0.86%
"Sep 13, 2017",330.25,330.25,330.25,330.25,-,0.16%
"Sep 14, 2017",329.77,330.75,330.75,329.77,-,-0.15%
"Sep 18, 2017",329.35,328.86,331.36,328.86,-,-0.13%
"Sep 19, 2017",331.36,331.36,331.36,331.36,-,0.61%
"Sep 20, 2017",335.16,335.17,335.68,335.16,-,1.15%
"Sep 21, 2017",333.27,335.17,335.17,333.27,-,-0.56%
"Sep 22, 2017",332.09,333.45,335.97,332.09,-,-0.35%
"Sep 25, 2017",327.19,330.34,330.34,327.19,-,-1.48%
"Sep 26, 2017",327.19,327.19,327.19,327.19,-,0.00%
"Sep 27, 2017",317.12,319.76,319.76,317.1,-,-3.08%
"Sep 28, 2017",316.23,316.26,316.26,316.23,-,-0.28%
"Sep 29, 2017",316.77,316.77,316.77,316.77,-,0.17%
"Oct 02, 2017",317.78,317.78,317.78,317.78,-,0.32%
"Oct 03, 2017",317.78,317.78,317.78,317.78,-,0.00%
"Oct 04, 2017",323.83,317.78,323.83,317.78,-,1.90%
"Oct 05, 2017",324.74,324.74,324.74,324.74,-,0.28%
"Oct 06, 2017",322.71,322.71,322.71,322.71,-,-0.63%
"Oct 09, 2017",321.54,321.81,321.81,321.54,-,-0.36%
"Oct 10, 2017",316.79,316.79,316.79,316.79,-,-1.48%
"Oct 11, 2017",322.35,317.32,322.35,317.32,-,1.76%
"Oct 12, 2017",319.94,319.95,319.95,319.94,-,-0.75%
"Oct 13, 2017",312.51,312.51,312.51,312.51,-,-2.32%
"Oct 16, 2017",309.89,312.51,312.51,309.89,-,-0.84%
"Oct 17, 2017",309.89,309.89,309.89,309.89,-,0.00%
"Oct 18, 2017",310.42,310.42,310.42,310.42,-,0.17%
"Oct 19, 2017",310.42,310.69,310.69,310.42,-,0.00%
"Oct 20, 2017",310.42,310.42,310.42,310.42,-,0.00%
"Oct 23, 2017",317.86,317.59,317.86,317.59,-,2.40%
"Oct 24, 2017",322.37,317.59,322.37,317.59,-,1.42%
"Oct 25, 2017",318.39,322.9,322.9,318.39,-,-1.23%
"Oct 26, 2017",318.39,318.39,318.39,318.39,-,0.00%
"Oct 27, 2017",318.01,318.01,318.01,318.01,-,-0.12%
"Oct 30, 2017",318.01,317.74,318.01,317.74,-,0.00%
"Oct 31, 2017",320.51,318.01,320.51,318.01,-,0.79%
"Nov 02, 2017",318.6,320.51,320.51,318.6,-,-0.60%
"Nov 03, 2017",318.6,318.6,318.6,318.6,-,0.00%
"Nov 06, 2017",322.01,317.84,322.01,317.84,-,1.07%
"Nov 07, 2017",316.99,316.99,316.99,316.99,-,-1.56%
"Nov 08, 2017",319.49,319.49,319.49,319.49,-,0.79%
"Nov 09, 2017",320.48,320.86,320.86,320.48,-,0.31%
"Nov 10, 2017",320.48,320.48,320.48,320.48,-,0.00%
"Nov 13, 2017",320.48,320.48,320.48,320.48,-,0.00%
"Nov 14, 2017",315.71,315.71,315.71,315.71,-,-1.49%
"Nov 15, 2017",319.32,316.19,319.32,316.19,-,1.14%
"Nov 16, 2017",323.16,321.05,323.16,321.05,-,1.20%
"Nov 20, 2017",321.06,321.04,321.06,321.04,-,-0.65%
"Nov 21, 2017",323.69,320.98,323.69,320.98,-,0.82%
"Nov 22, 2017",323.69,323.15,323.69,323.15,-,0.00%
"Nov 23, 2017",323.69,323.69,323.69,323.69,-,0.00%
"Nov 24, 2017",323.69,323.69,323.69,323.69,-,0.00%
"Nov 27, 2017",322.34,322.19,322.34,322.19,-,-0.42%
"Nov 28, 2017",322.19,322.34,322.34,322.19,-,-0.05%
"Nov 29, 2017",322.85,322.19,322.85,322.19,-,0.20%
"Nov 30, 2017",322.85,322.85,322.85,322.85,-,0.00%
"Dec 01, 2017",320.54,320.54,320.54,320.54,-,-0.72%
"Dec 04, 2017",320.54,320.54,320.54,320.54,-,0.00%
"Dec 05, 2017",320.54,320.54,320.54,320.54,-,0.00%
"Dec 06, 2017",320.57,320.57,320.57,320.57,-,0.01%
"Dec 07, 2017",320.09,320.63,320.63,320.09,-,-0.15%
"Dec 08, 2017",326.14,326.14,326.14,326.14,-,1.89%
"Dec 11, 2017",322.33,327.07,327.6,322.33,-,-1.17%
"Dec 12, 2017",323.72,319.88,323.72,319.88,-,0.43%
"Dec 13, 2017",325.16,323.75,326.99,323.75,-,0.44%
"Dec 14, 2017",325.16,325.16,325.16,325.16,-,0.00%
"Dec 15, 2017",325.16,325.16,325.16,325.16,-,0.00%
"Dec 18, 2017",326.78,323.63,326.78,323.63,-,0.50%
"Dec 19, 2017",326.23,326.75,326.76,326.23,-,-0.17%
"Dec 20, 2017",327.48,327.48,327.48,327.48,-,0.38%
"Dec 21, 2017",325.09,326.53,326.53,325.09,-,-0.73%
"Dec 22, 2017",325.09,325.09,325.09,325.09,-,0.00%
"Dec 27, 2017",325.62,325.62,325.62,325.62,-,0.16%
"Dec 28, 2017",325.62,325.62,325.62,325.62,-,0.00%
"Dec 29, 2017",325.62,325.62,325.62,325.62,-,0.00%
"Jan 03, 2018",325.61,325.61,325.61,325.61,-,-0.00%
"Jan 04, 2018",325.61,325.61,325.61,325.61,-,0.00%
"Jan 05, 2018",325.87,325.87,325.87,325.87,-,0.08%
"Jan 08, 2018",325.87,325.87,325.87,325.87,-,0.00%
"Jan 09, 2018",327.39,326.88,327.39,326.88,-,0.47%
"Jan 10, 2018",336.01,336.01,336.01,336.01,-,2.63%
"Jan 11, 2018",336.01,336.01,336.01,336.01,-,0.00%
"Jan 12, 2018",336.19,336.19,336.19,336.19,-,0.05%
"Jan 15, 2018",336.19,336.19,336.19,336.19,-,0.00%
"Jan 16, 2018",340.72,335.68,341.26,335.68,-,1.35%
"Jan 17, 2018",338.36,335.39,338.36,335.39,-,-0.69%
"Jan 18, 2018",342.21,335.84,342.21,335.84,-,1.14%
"Jan 19, 2018",338.66,338.66,338.66,338.66,-,-1.04%
"Jan 22, 2018",338.66,338.66,338.66,338.66,-,0.00%
"Jan 23, 2018",341.68,338.66,341.68,338.66,-,0.89%
"Jan 24, 2018",339.49,341.5,341.5,339.49,-,-0.64%
"Jan 25, 2018",335.8,337.96,337.96,335.8,-,-1.09%
"Jan 26, 2018",335.41,337.43,337.43,335.41,-,-0.12%
"Jan 29, 2018",334.65,335.41,335.41,333.64,-,-0.23%
"Jan 30, 2018",338.96,334.65,338.96,334.65,-,1.29%
"Jan 31, 2018",349.36,349.36,349.36,349.36,-,3.07%
"Feb 01, 2018",347.69,347.59,349.46,347.59,-,-0.48%
"Feb 02, 2018",348.13,348.13,348.13,348.13,-,0.13%
"Feb 05, 2018",347.69,351.23,351.23,347.69,-,-0.13%
"Feb 06, 2018",348.6,346.82,350.37,346.82,-,0.26%
"Feb 07, 2018",345.48,350.37,350.81,345.48,-,-0.90%
"Feb 08, 2018",346.79,346.35,346.79,346.35,-,0.38%
"Feb 09, 2018",330.2,330.2,330.2,330.2,-,-4.78%
"Feb 12, 2018",328.87,329.76,332.86,328.87,-,-0.40%
"Feb 13, 2018",329.77,330.2,330.2,329.77,-,0.27%
"Feb 14, 2018",329.77,329.77,329.77,329.77,-,0.00%
"Feb 15, 2018",329.77,329.77,329.77,329.77,-,0.00%
"Feb 16, 2018",333.34,331.46,333.34,331.46,-,1.08%
"Feb 19, 2018",329.71,333.79,333.79,329.04,-,-1.09%
"Feb 20, 2018",328.19,328.67,328.67,328.19,-,-0.46%
"Feb 21, 2018",331.66,330.8,331.66,330.8,-,1.06%
"Feb 22, 2018",328.64,331.66,331.66,328.64,-,-0.91%
"Feb 23, 2018",328.64,328.64,328.64,328.64,-,0.00%
"Feb 26, 2018",332.1,331.66,332.59,331.66,-,1.05%
"Feb 27, 2018",332.55,332.1,332.55,332.1,-,0.14%
"Feb 28, 2018",334.61,333.21,334.61,333.21,-,0.62%
"Mar 01, 2018",335.1,334.61,339.04,334.61,-,0.15%
"Mar 02, 2018",334.34,335.1,337.76,334.34,-,-0.23%
